,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816594.4128277064,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816915.0812761296,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272,816973.2788946272
1,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,815998.3049262571,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816600.0718565445,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,816649.6277875728,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583,818106.4239697583
2,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816496.3273722769,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,816586.4504982927,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604,817289.4277831604
3,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,816854.1041024554,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675,818869.9568742675
4,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816045.0949825698,816310.9204335789,816310.9204335789,816310.9204335789,816310.9204335789,816310.9204335789,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813,817224.0589339813
5,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,816998.4553328903,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632,817410.476805632
6,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,816679.2059251089,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,817402.8817870987,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945,818201.4982632945
7,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,816571.0023289858,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841,818594.9596934841
