,Duration,Total_Coverage,Coverage_Above_Existing,Coverage_Above_Initial,Percent_Coverage,Percent_Coverage_Above_Existing,Percent_Coverage_Above_Initial,Algorithm
17,6.464225542545319,816788.2847769134,13428.432497674401,0.0,0.5506710116749007,0.009053323421163115,0.0,First-Choice Hill Climbing
18,6.442434386412303,817442.4269401423,9516.882158890896,584.3328925860114,0.5511120281947482,0.006416192817773618,0.0003939517634035917,First-Choice Hill Climbing
19,6.396751117706299,816292.9654969168,12933.11321767781,0.0,0.5503370720554163,0.008719383801678606,0.0,First-Choice Hill Climbing
20,6.485768123467763,816168.5559259027,9612.71889525497,189.7144532162929,0.5502531962878408,0.006480805047837176,0.0001279037075201198,First-Choice Hill Climbing
21,6.4809961756070456,817839.2631030673,11283.42607241954,913.1385004024487,0.5513795714190818,0.007607180179078205,0.0006156294246473637,First-Choice Hill Climbing
22,6.458780097961426,818587.2682703465,11574.861989497464,1906.563232202665,0.5518838694971525,0.0078036635448252255,0.001285387074553797,First-Choice Hill Climbing
23,6.421041389306386,816887.2301438696,10456.63631397339,428.28491568856407,0.5507377197145946,0.00704976626752787,0.0002887456789022586,First-Choice Hill Climbing
24,6.44450486501058,816345.8775597693,9938.824268426359,80.7240754031809,0.5503727448726247,0.006700662236173266,5.4423415586735236e-05,First-Choice Hill Climbing
25,6.407521410783132,817251.6784957373,8869.564464284653,579.4840129336808,0.5509834273800529,0.00597977729075459,0.00039068269415590035,First-Choice Hill Climbing
26,6.4573104302088415,816645.7646770725,13285.912397833556,0.0,0.5505749259584108,0.00895723770467319,0.0,First-Choice Hill Climbing
27,6.384042187531789,817513.4990354775,11414.23125503111,747.458804258029,0.5511599443357722,0.007695367808092385,0.0005039297252390201,First-Choice Hill Climbing
28,6.401961926619212,816640.028668486,13280.176389247052,0.0,0.5505710587951445,0.0089533705414068,0.0,First-Choice Hill Climbing
29,6.470553052425385,817198.8945646047,10643.057533957044,529.9392002710374,0.55094784094805,0.007175449708046496,0.00035728004548834147,First-Choice Hill Climbing
30,6.4075928092002865,816435.4254226756,13075.573143436608,0.0,0.5504331172031036,0.008815428949365997,0.0,First-Choice Hill Climbing
31,6.448710799217224,816626.0238088191,13266.171529580073,0.0,0.5505616168499246,0.008943928596186828,0.0,First-Choice Hill Climbing
32,6.399487249056498,817730.8037050407,10712.905732474788,1383.1878285956336,0.5513064491087474,0.007222540709298968,0.0009325322793007521,First-Choice Hill Climbing
33,6.4380157589912415,816541.9408972575,13182.088618018606,0.0,0.5505049289384581,0.008887240684720552,0.0,First-Choice Hill Climbing
34,6.438027477264404,816473.7421835542,10013.024253935364,73.19089778361376,0.5504589500044188,0.006750687171457036,4.934461779028206e-05,First-Choice Hill Climbing
35,6.460707887013753,816910.0631703585,13550.210891119545,0.0,0.5507531135272026,0.009135425273464899,0.0,First-Choice Hill Climbing
36,6.468657366434733,819978.5426708433,12083.435285753774,3135.1099590847734,0.5528218536674914,0.008146538897936824,0.002113661771425626,First-Choice Hill Climbing
37,6.429008495807648,818105.3039375625,11163.084624139274,1377.8663742693607,0.5515589336579984,0.007526047101748361,0.0009289446046339553,First-Choice Hill Climbing
38,6.435872499148051,816241.4859395854,12881.633660346291,0.0,0.5503023650200136,0.008684676766275833,0.0,First-Choice Hill Climbing
39,6.435342760880788,816856.6867470318,10300.849716384022,346.59089479537215,0.5507171276425116,0.006944736402508004,0.000233668335150528,First-Choice Hill Climbing
40,6.444095412890117,817171.0124513,10615.175420652318,913.1385004025651,0.5509290430884,0.007156651848396315,0.0006156294246474421,First-Choice Hill Climbing
41,6.389530316988627,815775.528943764,12415.676664525035,0.0,0.5499882211775171,0.008370532923779402,0.0,First-Choice Hill Climbing
42,6.433149341742197,816965.7997768888,10409.962746241068,667.003451867844,0.5507906906253043,0.007018299385300668,0.0004496874801908256,First-Choice Hill Climbing
43,6.342329708735148,817695.8843446898,9349.594930445428,966.8741448784713,0.5512829068030485,0.0063034093351438236,0.0006518574928727743,First-Choice Hill Climbing
44,6.498288277784983,816841.8213746789,10499.604925565465,335.4454933810048,0.5507071055476982,0.007078735303025408,0.00022615420990318945,First-Choice Hill Climbing
45,6.4658630847930905,817309.3780421246,10753.541011476838,1055.9537266864209,0.5510223278738215,0.007249936633817968,0.0007119141126211324,First-Choice Hill Climbing
46,6.4736743569374084,816126.462157384,10554.202959051585,272.3467692512786,0.5502248170633497,0.007115544785844413,0.00018361364106851032,First-Choice Hill Climbing
47,6.300707940260569,817547.0945597828,9597.195036272504,863.9444422711385,0.551182594123608,0.00647033900750543,0.0005824632513997131,First-Choice Hill Climbing
48,6.353228588898976,817401.9065636011,10833.8272978827,481.05372034257744,0.5510847097363922,0.007304064896162979,0.00032432191277495347,First-Choice Hill Climbing
49,6.467215311527252,816518.1238782769,13158.271599037906,0.0,0.5504888717273283,0.008871183473590541,0.0,First-Choice Hill Climbing
0,8.627928272883098,816973.2788946272,10874.011114180732,378.86606692080386,0.5507957329764352,0.007331156448755264,0.0002554279539128702,Random Restart Hill Climbing with Simulated Annealing
1,8.54493732849757,818106.4239697583,11094.207941212826,2108.1190435012104,0.5515596887732147,0.007479611087208463,0.0014212741147885135,Random Restart Hill Climbing with Simulated Annealing
2,8.48729468981425,817289.4277831604,10733.590752512702,793.1004108834313,0.5510088775960791,0.007236486356075605,0.0005347008689531379,Random Restart Hill Climbing with Simulated Annealing
3,8.300417681535086,818869.9568742675,11400.981343217383,2015.8527718121186,0.5520744555062953,0.00768643484164434,0.0013590690585683688,Random Restart Hill Climbing with Simulated Annealing
4,8.490642193953196,817224.0589339813,9298.514152729842,1178.9639514115406,0.5509648065301979,0.006268971153223199,0.0007948464540347213,Random Restart Hill Climbing with Simulated Annealing
5,8.554183955987295,817410.476805632,10603.054715956318,412.0214727417333,0.5510904877133018,0.00714848018281105,0.0002777810179885747,Random Restart Hill Climbing with Simulated Annealing
6,8.732074761390686,818201.4982632945,11189.091982445474,1522.2923381855944,0.5516237869714645,0.00754358101913722,0.0010263152368334577,Random Restart Hill Climbing with Simulated Annealing
7,8.550558066368103,818594.9596934841,11582.55341263509,2023.9573644982884,0.5518890549825951,0.0078088490302678495,0.0013645330990509341,Random Restart Hill Climbing with Simulated Annealing
8,8.272727354367573,818714.2119156742,11245.236384624013,2245.4346304609207,0.5519694537138966,0.0075814330492455905,0.0015138509974386963,Random Restart Hill Climbing with Simulated Annealing
9,8.30095545053482,817303.9237064297,10852.874340305889,425.4850844704779,0.5510186506117806,0.007316906233772832,0.0002868580589178417,Random Restart Hill Climbing with Simulated Annealing
10,8.696958037217458,817959.8606317074,10952.558177844166,1230.4465645361925,0.5514608771433919,0.0073841121434166405,0.0008295555496246055,Random Restart Hill Climbing with Simulated Annealing
11,8.729902799924215,819529.6361841579,11241.675113802316,3327.928370257723,0.5525192051185618,0.007579032073811952,0.0022436581383288995,Random Restart Hill Climbing with Simulated Annealing
12,8.717541714509329,817900.5500087697,10888.143727920733,1482.0770164439455,0.551420890476902,0.007340684524574742,0.0009992024435661621,Random Restart Hill Climbing with Simulated Annealing
13,8.409588412443798,818871.6409797143,11862.252456887287,2606.366337721469,0.5520755909144144,0.007997419506281626,0.0017571877740392575,Random Restart Hill Climbing with Simulated Annealing
14,8.019195171197255,818223.367117511,11008.550763886387,1482.836823358084,0.5516385307481567,0.007421861820507792,0.0009997146982714318,Random Restart Hill Climbing with Simulated Annealing
15,8.625335888067882,818508.716099484,11039.740568433812,1617.059075979283,0.5518309103592655,0.007442889694614437,0.0010902060838823154,Random Restart Hill Climbing with Simulated Annealing
16,8.373904943466187,817904.2657894092,11348.428758761478,937.3138867426896,0.5514233956214077,0.007651004381404122,0.0006319282436947599,Random Restart Hill Climbing with Simulated Annealing
17,8.470166512330373,817502.7167466099,10570.91227375363,750.4107331848936,0.5511526750176031,0.007126810049319493,0.0005059198880741702,Random Restart Hill Climbing with Simulated Annealing
18,8.347521082560222,816521.9180224009,9966.080991753137,253.9461975157028,0.5504914297037613,0.006719038463757626,0.00017120814794149562,Random Restart Hill Climbing with Simulated Annealing
19,8.006477502981822,817970.0682856789,11414.231255031102,1304.8638129425235,0.551467759048096,0.0076953678080923784,0.0008797269615188999,Random Restart Hill Climbing with Simulated Annealing
20,8.579964526494344,817970.0682856789,10957.662004829841,1335.4574314364,0.551467759048096,0.007387553095768672,0.0009003528925720373,Random Restart Hill Climbing with Simulated Annealing
21,8.843581541379292,817443.7540562401,10452.882577535036,785.375225177384,0.5511129229239918,0.007047235533578089,0.0005294926211031,Random Restart Hill Climbing with Simulated Annealing
22,8.545836524168651,818347.6334640442,11335.227183195191,1638.5012388721807,0.5517223099551287,0.007642104002801391,0.0011046621892804908,Random Restart Hill Climbing with Simulated Annealing
23,8.29156098763148,816981.7103961057,10198.77360994106,11.621677739429288,0.5508014174157636,0.006875917647574302,7.835226284959675e-06,Random Restart Hill Climbing with Simulated Annealing
24,8.567748204867046,817970.0682856789,10957.662004829866,1449.5656815381953,0.551467759048096,0.00738755309576869,0.0009772836060691957,Random Restart Hill Climbing with Simulated Annealing
25,8.384738703568777,819122.7475278027,11223.64965980442,2625.910691635916,0.5522448845973077,0.007566879481550382,0.0017703643943987675,Random Restart Hill Climbing with Simulated Annealing
26,8.29590537150701,817006.3453313581,9080.80055010671,673.1585566074355,0.5508180260583836,0.0061221906814089965,0.00045383719415843175,Random Restart Hill Climbing with Simulated Annealing
27,8.659564038117727,818144.2775962051,11131.87131535603,1311.8864179126685,0.5515852093336334,0.007505003381306062,0.0008844615360170628,Random Restart Hill Climbing with Simulated Annealing
28,8.37091037829717,817674.5932414314,11118.756210783735,894.4049155380344,0.5512685525406412,0.007496161300637605,0.0006029994171878392,Random Restart Hill Climbing with Simulated Annealing
29,8.516337378819783,818785.9835225374,11317.00799148715,1882.7976401993074,0.5520178414590412,0.00762982079439016,0.0012693645350102527,Random Restart Hill Climbing with Simulated Annealing
30,8.911125036080678,819129.4298308123,11660.454299762056,2100.0300197373144,0.5522493897434113,0.007861369078760337,0.001415820570727529,Random Restart Hill Climbing with Simulated Annealing
31,8.57704694668452,819969.5427038764,12043.997922624922,3479.5088298538467,0.5528157859740547,0.008119950597080027,0.002345852264507805,Random Restart Hill Climbing with Simulated Annealing
32,8.33291951417923,817345.4140022297,10759.792921662396,1468.0457094347803,0.5510466229806168,0.007254151613110578,0.000989742667795788,Random Restart Hill Climbing with Simulated Annealing
33,8.223927704493205,818567.9068795743,11575.288855519273,2268.3869962603785,0.5518708162288299,0.0078039513338991635,0.001529325267492131,Random Restart Hill Climbing with Simulated Annealing
34,8.446818824609121,819021.196169081,11338.482481379546,2584.399876238429,0.5521764196223731,0.007644298694348629,0.0017423781914421132,Random Restart Hill Climbing with Simulated Annealing
35,8.51698414882024,818163.6989190736,10701.963876561727,2147.7080567630474,0.551598303007614,0.007215163812522234,0.001447964656744635,Random Restart Hill Climbing with Simulated Annealing
36,8.30908224582672,816563.5571985703,10464.289418123788,22.12186239263974,0.5505195024463482,0.007054925918668195,1.4914352434933688e-05,Random Restart Hill Climbing with Simulated Annealing
37,8.54379173119863,817359.8285570535,9434.283775802078,305.36235811095685,0.5510563411384743,0.006360505761499722,0.0002058724418584448,Random Restart Hill Climbing with Simulated Annealing
38,8.462298969427744,818274.6563165014,9892.542285048838,1501.7971356557682,0.5516731094457489,0.006669459356450547,0.0010124975632429703,Random Restart Hill Climbing with Simulated Annealing
39,8.414691642920177,818953.0205108147,9851.145741693459,2281.1052979736123,0.5521304562320933,0.006641550194634426,0.0015378998273894073,Random Restart Hill Climbing with Simulated Annealing
40,8.409238374233245,817436.5844058923,9511.039624640796,1333.8311563313473,0.5511080892128772,0.006412253835902536,0.0008992564731276697,Random Restart Hill Climbing with Simulated Annealing
41,9.021955688794455,817356.9300913179,10801.09306067019,748.0593527624151,0.5510543870200221,0.007281995780018466,0.0005043346094160263,Random Restart Hill Climbing with Simulated Annealing
42,8.765970758597057,817989.5305976105,9825.97003529256,2057.8519256735453,0.5514808803565191,0.0066245769691709875,0.0013873844947437032,Random Restart Hill Climbing with Simulated Annealing
43,9.213257630666098,817439.565542813,10883.72851216523,382.63575753674377,0.5511100990674683,0.007337707827464658,0.00025796944401975633,Random Restart Hill Climbing with Simulated Annealing
44,8.866558225949605,816372.424619467,10729.726089221775,156.60552233515773,0.550390642651637,0.007233880836280743,0.000105581976413547,Random Restart Hill Climbing with Simulated Annealing
45,8.924889357884725,817488.0729179997,10932.235887352113,582.1155238202773,0.551142802285506,0.007370411045502551,0.00039245683414929094,Random Restart Hill Climbing with Simulated Annealing
46,9.035154608885447,817848.7397436242,10836.333462775248,899.5609702639049,0.5513859604813884,0.0073057545290611545,0.0006064755809931535,Random Restart Hill Climbing with Simulated Annealing
47,8.54128445784251,818426.6375358801,11414.231255031102,1369.707750603673,0.5517755737604196,0.0076953678080923784,0.0009234441369710456,Random Restart Hill Climbing with Simulated Annealing
48,8.697831654548645,817924.5578995077,10912.151618658694,873.0229473597137,0.5514370763719831,0.007356870419655821,0.0005885838945024565,Random Restart Hill Climbing with Simulated Annealing
49,8.744227349758148,817848.6382756825,10836.231994833515,1550.2832195430528,0.5513858920726524,0.007305686120325172,0.001045186426886084,Random Restart Hill Climbing with Simulated Annealing
